"1567","Jambon cuit, supérieur, découenné","65"
"1568","Jambon cuit, supérieur, découenné dégraissé","65"
"1569","Jambon de Bayonne","66"
"1570","Jambon de dinde ou Blanc de dinde en tranche","65"
"1571","Jambon de porc à cuire ou Jambon à rôtir/cuire au four","65"
"1572","Jambon de poulet ou Blanc de poulet en tranche","65"
"1573","Jambon en croûte","10"
"1574","Jambon persillé en gelée","65"
"1575","Jambon sec","66"
"1576","Jambon sec de Parme","66"
"1577","Jambon sec Serrano","66"
"1578","Jambon sec, découenné, dégraissé","66"
"1579","Jambonneau, cuit","65"
"1580","Joëls (petits poissons entiers) pour friture, crus","103"
"1581","Julienne ou brunoise de légumes, surgelée, crue","72"
"1582","Julienne ou Lingue, crue","103"
"1583","Julienne ou Lingue, cuite","104"
"1584","Jus d'ananas pour ananas appertisé au jus","64"
"1585","Jus d'ananas, à base de concentré","67"
"1586","Jus d'ananas, pur jus","67"
"1587","Jus de carambole, prélevé à la Martinique, jus filtré","53"
"1588","Jus de carambole, prélevée à la Martinique, jus non filtré","53"
"1589","Jus de carotte, pur jus","67"
"1590","Jus de citron punch (variété petit calibre), pur jus, prélevé à la Martinique","53"
"1591","Jus de citron vert (variété gros calibre), pur jus, prélevé à la Martinique","53"
"1592","Jus de citron vert, maison","67"
"1593","Jus de citron vert, pur jus","67"
"1594","Jus de citron, maison","67"
"1595","Jus de citron, pur jus","67"
"1596","Jus de clémentine ou mandarine, pur jus","67"
"1597","Jus de corossol, prélevé à la Martinique","53"
"1598","Jus de fruit de la passion ou maracudja, frais","67"
"1599","Jus de fruit de la passion ou maracudja, prélevé à la Martinique, pur jus","53"
"1600","Jus de fruit(s) et de légume(s), pur jus","67"
"1601","Jus de fruits (aliment moyen)","67"
"1602","Jus de fruits, à base de concentré (aliment moyen)","67"
"1603","Jus de fruits, pur jus (aliment moyen)","67"
"1604","Jus de grenade, frais","67"
"1605","Jus de grenade, prélevée à la Martinique","53"
"1606","Jus de grenade, pur jus","67"
"1607","Jus de légumes, pur jus (aliment moyen)","67"
"1608","Jus de lime, pur jus, prélevé à la Martinique","53"
"1609","Jus de mandarine commune, pur jus filtré pasteurisé, prélevée à la Martinique","53"
"1610","Jus de mandarine commune, pur jus filtré, prélevée à la Martinique","53"
"1611","Jus de mandarine macaque, pur jus filtré, prélevée à la Martinique","53"
"1612","Jus de mangue, frais","67"
"1613","Jus de moubin, pur jus, prélevé à la Martinique","53"
"1614","Jus de pamplemousse (pomélo), à base de concentré","67"
"1615","Jus de pamplemousse (pomélo), maison","67"
"1616","Jus de pamplemousse (pomelo), pur jus","67"
"1617","Jus de pamplemousse (variété locale), pur jus, prélevé à la Martinique","53"
"1618","Jus de pomme, à base de concentré","67"
"1619","Jus de pomme, pur jus","67"
"1620","Jus de prune de cythère verte ""géante"" (variété locale), fruit mûr, pur jus filtré, prélevée à la Martinique","53"
"1621","Jus de prune de cythère verte ""géante"" (variété locale), fruit vert, pur jus filtré, prélevée à la Martinique","53"
"1622","Jus de prune de cythère verte ""naine"" (variété hybride), fruit mûr, pur jus filtré, prélevée à la Martinique","53"
"1623","Jus de prune de cythère verte ""naine"" (variété hybride), fruit vert, pur jus filtré, prélevée à la Martinique","53"
"1624","Jus de pruneau","67"
"1625","Jus de raisin, à base de concentré","67"
"1626","Jus de raisin, pur jus","67"
"1627","Jus de tomate, pur jus (aliment moyen)","67"
"1628","Jus de tomate, pur jus, salé à 3 g/L","67"
"1629","Jus de tomate, pur jus, salé à 6g/L","67"
"1630","Jus d'orange sanguine, pur jus","67"
"1631","Jus d'orange, à base de concentré","67"
"1632","Jus d'orange, maison","67"
"1633","Jus d'orange, pur jus","67"
"1634","Jus multifruit  base orange, multivitaminé","67"
"1635","Jus multifruit  base orange, standard","67"
"1636","Jus multifruit  base pomme, multivitaminé","67"
"1637","Jus multifruit  base pomme, standard","67"
"1638","Jus multifruit  base raisin, standard","67"
"1639","Jus multifruit, à base de concentré, multivitaminé","67"
"1640","Jus multifruit, à base de concentré, standard","67"
"1641","Jus multifruit, à base de jus et purée de fruits","67"
"1642","Jus multifruit, pur jus, multivitaminé","67"
"1643","Jus multifruit, pur jus, standard","67"
"1644","Kaki, pulpe, cru","52"
"1645","Kamanioc, pulpe, cuit à la vapeur, prélevé à la Martinique","74"
"1646","Kéfir de lait","129"
"1647","Ketchup allégé en sucres, préemballé","115"
"1648","Ketchup, préemballé","115"
"1649","Khatfa feuille de brick, préemballée","13"
"1650","Kir (au vin blanc)","29"
"1651","Kir royal (au champagne)","29"
"1652","Kiwi, pulpe et graines, cru","52"
"1653","Kombu breton (Laminaria digitata), séchée ou déshydratée","5"
"1654","Kombu ou kombu japonais (Laminaria japonica), séchée ou déshydratée","5"
"1655","Kombu royal (Saccharina latissima), séchée ou déshydratée","5"
"1656","Kombucha, préemballé","22"
"1657","Kouign Amann","56"
"1658","Kumquat, sans pépin, cru","52"
"1659","Lait 1er âge, poudre soluble (préparation pour nourrissons)","71"
"1660","Lait 1er âge, prêt à consommer (préparation pour nourrissons)","71"
"1661","Lait 2e âge, poudre soluble (préparation de suite)","71"
"1662","Lait 2e âge, prêt à consommer (préparation pour nourrissons)","71"
"1663","Lait à 1,2% de matière grasse, UHT, enrichi en plusieurs vitamines","70"
"1664","Lait concentré non sucré, entier","69"
"1665","Lait concentré sucré, entier","69"
"1666","Lait de brebis, entier","68"
"1667","Lait de chèvre, demiécrémé, UHT","68"
"1668","Lait de chèvre, entier, cru","68"
"1669","Lait de chèvre, entier, UHT","68"
"1670","Lait de coco ou Crème de coco","23"
"1671","Lait de croissance infantile, liquide (aliment lacté destiné aux enfants en bas âge)","71"
"1672","Lait de jument, entier","68"
"1673","Lait de poule, sans alcool","6"
"1674","Lait demiécrémé (ou à teneur en matière grasse légèrement inférieure) à teneur réduite en lactose","70"
"1675","Lait demiécrémé, pasteurisé","70"
"1676","Lait demiécrémé, UHT","70"
"1677","Lait demiécrémé, UHT, enrichi en vitamine D seulement","70"
"1678","Lait écrémé, pasteurisé","70"
"1679","Lait écrémé, UHT","70"
"1680","Lait emprésuré aromatisé, rayon frais","38"
"1681","Lait en poudre, demiécrémé","69"
"1682","Lait en poudre, écrémé","69"
"1683","Lait en poudre, entier","69"
"1684","Lait entier, pasteurisé","70"
"1685","Lait entier, UHT","70"
"1686","Lait fermenté à boire, nature, au lait entier","129"
"1687","Lait fermenté à boire, nature, maigre","129"
"1688","Lait fermenté ou spécialité laitière type yaourt, aromatisé, sucré, au bifidus","129"
"1689","Lait fermenté ou spécialité laitière type yaourt, aux fruits, 0% MG, avec édulcorants, aux esters de stérol","129"
"1690","Lait fermenté ou spécialité laitière type yaourt, aux fruits, avec édulcorants, 0% MG, au bifidus","129"
"1691","Lait fermenté ou spécialité laitière type yaourt, aux fruits, sucré, au bifidus","129"
"1692","Lait fermenté ou spécialité laitière type yaourt, nature, 0% MG, au bifidus","129"
"1693","Lait fermenté ou spécialité laitière type yaourt, nature, au bifidus","129"
"1694","Lait fermenté ou spécialité laitière type yaourt, sur lit de fruits, sucré, au bifidus","129"
"1695","Lait gélifié aromatisé, allégé en matière grasse et en sucre, rayon frais","38"
"1696","Lait gélifié aromatisé, nappé caramel, rayon frais","38"
"1697","Lait gélifié aromatisé, rayon frais","38"
"1698","Lait infantile pour prématurés, prêt à consommer","71"
"1699","Lait, teneur en matière grasse inconnue, UHT (aliment moyen)","70"
"1700","Laitue de mer (Ulva sp.), séchée ou déshydratée","5"
"1701","Laitue iceberg, crue","72"
"1702","Laitue romaine, crue","72"
"1703","Laitue, crue","72"
"1704","Langouste, bouillie/cuite à l'eau","83"
"1705","Langouste, crue","82"
"1706","Langoustine, bouillie/cuite à l'eau","83"
"1707","Langoustine, crue","82"
"1708","Langoustine, panée, frite","108"
"1709","Langres","45"
"1710","Langue de boeuf sauce madère, préemballée","101"
"1711","Langue, agneau, crue","1"
"1712","Langue, boeuf, crue","1"
"1713","Langue, boeuf, cuite","1"
"1714","Langue, porc, crue","1"
"1715","Langue, veau, crue","1"
"1716","Langue, veau, cuite","1"
"1717","Lapin à la moutarde, préemballé","101"
"1718","Lapin de garenne, viande, crue","11"
"1719","Lapin de garenne, viande, cuite","11"
"1720","Lapin, viande braisée","11"
"1721","Lapin, viande crue","11"
"1722","Lapin, viande cuite","11"
"1723","Lard gras, cru","8"
"1724","Lardon fumé, cru","10"
"1725","Lardon fumé, cuit","10"
"1726","Lardon nature, cru","10"
"1727","Lardon nature, cuit","10"
"1728","Lasagnes ou cannelloni à la viande (bolognaise)","94"
"1729","Lasagnes ou cannellonis au fromage et aux épinards, préemballés","94"
"1730","Lasagnes ou cannellonis au poisson, préemballées","94"
"1731","Lasagnes ou cannellonis aux légumes et au fromage de chèvre, préemballés, cuits","94"
"1732","Lasagnes ou cannellonis aux légumes, préemballées, cuits","94"
"1733","Lasagnes ou cannellonis aux légumes, préemballés, cuits","94"
"1734","Laurier, feuille","42"
"1735","Lécithine de soja","64"
"1736","Légume cuit (aliment moyen)","73"
"1737","Légume sec, cuit (aliment moyen)","77"
"1738","Légumes (34 sortes en mélange), purée","73"
"1739","Légumes farcis (sauf tomate)","100"
"1740","Légumes pour couscous, cuits","73"
"1741","Légumes pour couscous, surgelés, crus","72"
"1742","Légumes pour potages, surgelés, crus","72"
"1743","Légumes pour ratatouille, surgelés","72"
"1744","Légumes, mélange surgelé, crus","72"
"1745","Lentille blonde, bouillie/cuite à l'eau","77"
"1746","Lentille blonde, sèche","79"
"1747","Lentille corail, bouillie/cuite à l'eau","77"
"1748","Lentille corail, sèche","79"
"1749","Lentille verte, bouillie/cuite à l'eau","77"
"1750","Lentille verte, sèche","79"
"1751","Lentille, bouillie/cuite à l'eau","77"
"1752","Lentille, cuisinée, appertisée, égouttée","77"
"1753","Lentille, germée","78"
"1754","Lentille, sèche","79"
"1755","Levure alimentaire","64"
"1756","Levure chimique ou Poudre à lever","64"
"1757","Levure de boulanger, compressée","64"
"1758","Levure de boulanger, déshydratée","64"
"1759","Lichen de mer ou pioca ou goémon rouge (Chondrus crispus), séché ou déshydraté","5"
"1760","Liégeois aux fruits, préemballé","6"
"1761","Liégeois ou viennois (chocolat, café, caramel ou vanille), rayon frais","38"
"1762","Lieu jaune ou colin, cru","103"
"1763","Lieu jaune ou colin, cuit","104"
"1764","Lieu noir, cru","103"
"1765","Lieu noir, cuit","104"
"1766","Lieu noir, surgelé, cru","103"
"1767","Lieu ou colin d'Alaska, cru","103"
"1768","Lieu ou colin d'Alaska, fumé","104"
"1769","Lièvre, viande crue","57"
"1770","Limande, crue","103"
"1771","Limandesole, crue","103"
"1772","Limandesole, cuite à la vapeur","104"
"1773","Limandesole, panée, frite","108"
"1774","Limonade, non sucrée, avec édulcorants","22"
"1775","Limonade, sucrée","22"
"1776","Limonade, sucrée, avec édulcorants","22"
"1777","Lin, brun, graine","50"
"1778","Lin, graine","50"
"1779","Lingue bleue ou Lingue, crue","103"
"1780","Liqueur","80"
"1781","Litchi, pulpe, cru","52"
"1782","Livarot","45"
"1783","Lompe, crue","103"
"1784","Longan, pulpe, cru","52"
"1785","Lotte de rivière, crue","103"
"1786","Lotte ou baudroie, crue","103"
"1787","Lotte ou baudroie, grillée/poêlée","104"
"1788","Loup tacheté, cru","103"
"1789","Lupin, graine crue","78"
"1790","Luzerne, graine","50"
"1791","Luzerne, graine germée","50"
"1792","Macaron moelleux fourré à la confiture ou à la crème","56"
"1793","Macaron sec","18"
"1794","Macédoine de légumes en salade, avec sauce, préemballée","111"
"1795","Macédoine de légumes, appertisée, égouttée","73"
"1796","Macédoine de légumes, surgelée, précuite (à recuire)","73"
"1797","Macédoine ou cocktail ou salade de fruits, au sirop (sans précision sur léger ou classique), appertisé, égouttée (aliment moyen)","51"
"1798","Macédoine ou cocktail ou salade de fruits, au sirop léger, appertisé, égoutté","51"
"1799","Macédoine ou cocktail ou salade de fruits, au sirop léger, appertisé, non égoutté","51"
"1800","Macédoine ou cocktail ou salade de fruits, au sirop, appertisé, égoutté","51"
"1801","Macédoine ou cocktail ou salade de fruits, au sirop, appertisé, non égoutté","51"
"1802","Mâche, crue","72"
"1803","Madeleine au chocolat, préemballée","56"
"1804","Madeleine ordinaire, préemballée","56"
"1805","Madeleine, pur beurre, préemballée","56"
"1806","Maïs doux, appertisé, égoutté","73"
"1807","Maïs doux, en épis, cuit","73"
"1808","Maïs doux, en épis, surgelé, cru","72"
"1809","Maïs doux, surgelé, cru","72"
"1810","Maïs entier, cru","90"
"1811","Mandarine commune, pulpe, au sirop, appertisée, non égouttée, prélevée à la Martinique","53"
"1812","Mango bassignac, pulpe, cru, prélevé à la Martinique","53"
"1813","Mango moussache, pulpe, cru, prélevé à la Martinique","53"
"1814","Mangue José, pulpe, crue, prélevée à La Réunion (Mangifera indica L.)","54"
"1815","Mangue julie, pulpe, crue, prélevée à la Martinique","53"
"1816","Mangue verte, pulpe, crue, prélevée à la Martinique","53"
"1817","Mangue, pulpe, crue","52"
"1818","Manioc, racine crue","105"
"1819","Manioc, racine cuite","105"
"1820","Maquereau espagnol ou maquereau blanc ou billard, cru","103"
"1821","Maquereau, au naturel, appertisé, égoutté","108"
"1822","Maquereau, cru","103"
"1823","Maquereau, filet au vin blanc, appertisé, égoutté","108"
"1824","Maquereau, filet grillé, appertisé, nature, égoutté","108"
"1825","Maquereau, filet sauce moutarde, appertisé, égoutté","108"
"1826","Maquereau, filet sauce tomate, appertisé, égoutté","108"
"1827","Maquereau, frit","104"
"1828","Maquereau, fumé","104"
"1829","Maquereau, mariné","108"
"1830","Maquereau, rôti/cuit au four","104"
"1831","Marjolaine, séchée","61"
"1832","Marmelade d'orange","33"
"1833","Maroilles fermier","45"
"1834","Maroilles laitier","45"
"1835","Maroilles, sans précision","45"
"1836","Marron glacé","32"
"1837","Marsala","80"
"1838","Marsala aux oeufs","80"
"1839","Mascarpone","7"
"1840","Massissi, pulpe, cru, prélevé à la Martinique","74"
"1841","Matière grasse laitière à 20% MG, légère, ""à tartiner"", doux","14"
"1842","Matière grasse laitière à 25% MG, légère, ""à tartiner"", doux","14"
"1843","Matière grasse mélangée (végétale et laitière) à 5063% MG","81"
"1844","Matière grasse mélangée (végétale et laitière) à 5063% MG, demisel","81"
"1845","Matière grasse mélangée (végétale et laitière), à tartiner, à 3040% MG","81"
"1846","Matière grasse mélangée (végétale et laitière), à tartiner, à 3040% MG, demisel","81"
"1847","Matière grasse ou graisse végétale solide (type margarine) pour friture","63"
"1848","Matière grasse végétale (type margarine) à 3040% MG, légère, demisel, aux esters de stérol végétal","81"
"1849","Matière grasse végétale (type margarine) à 5063% MG, allégée, demisel","81"
"1850","Matière grasse végétale (type margarine) à 5063% MG, allégée, demisel, riche en oméga 3","81"
"1851","Matière grasse végétale (type margarine) à 5063% MG, allégée, doux","81"
"1852","Matière grasse végétale (type margarine) à 5063% MG, allégée, doux, aux esters de stérol végétal","81"
"1853","Matière grasse végétale (type margarine) à 5063% MG, allégée, doux, riche en oméga 3","81"
"1854","Matière grasse végétale (type margarine) à 60% de MG, allégée, au tournesol, doux","81"
"1855","Matière grasse végétale (type margarine) à 70% MG, doux","81"
"1856","Matière grasse végétale (type margarine) à 80% MG, salée","81"
"1857","Matière grasse végétale (type margarine), à tartiner, à 3040% MG, légère, demisel","81"
"1858","Matière grasse végétale (type margarine), à tartiner, à 3040% MG, légère, doux","81"
"1859","Matière grasse végétale (type margarine), à tartiner, à 3040% MG, légère, doux, riche en oméga 3","81"
"1860","Matière grasse végétale (type margarine), teneur en matière grasse inconue, doux (aliment moyen)","81"
"1861","Matière grasse végétale (type margarine), teneur réduite en matière grasse inconnue, doux (aliment moyen)","81"
"1862","Matière grasse végétale ou margarine, 80% MG, doux","81"
"1863","Mayonnaise (70% MG min.), préemballée","115"
"1864","Mayonnaise à teneur réduite en matière grasse ou Mayonnaise allégée, préemballée","115"
"1865","Mélange apéritif de fruits exotiques, sec","55"
"1866","Mélange apéritif de graines (non salées) et fruits séchés","50"
"1867","Mélange apéritif de graines (non salées) et raisins secs","50"
"1868","Mélange apéritif de graines salées et raisins secs","50"
"1869","Mélange de céréales et légumineuses, cru","90"
"1870","Mélasse de canne","125"
"1871","Melon cantaloup (par ex.: Charentais, de Cavaillon) pulpe, cru","52"
"1872","Melon miel ou melon honeydew, pulpe, cru","52"
"1873","Melon, pulpe, cru, prélevé à la Martinique","53"
"1874","Meloukhia, feuilles de corète séchées, en poudre","61"
"1875","Meloukhia, plat à base de boeuf et corete, fait maison","101"
"1876","Meloukhia, sauce, artisanale","114"
"1877","Menthe, fraîche","60"
"1878","Menthe, séchée","61"
"1879","Merguez, boeuf et mouton, crue","117"
"1880","Merguez, boeuf et mouton, cuite","117"
"1881","Merguez, boeuf, mouton et porc, crue","117"
"1882","Merguez, crue","117"
"1883","Merguez, porc et boeuf, crue","117"
"1884","Merguez, pur boeuf, crue","117"
"1885","Meringue","18"
"1886","Merlan, cru","103"
"1887","Merlan, cuit à la vapeur","104"
"1888","Merlan, frit","104"
"1889","Merlan, pané","108"
"1890","Merlu blanc du Cap, surgelé, cru","103"
"1891","Merlu, cru","103"
"1892","Merlu, cuit à l'étouffée","104"
"1893","Merlu, filet, surgelé, cru","103"
"1894","Mérou, cru","103"
"1895","Mesclun ou salade, mélange de jeunes pousses","72"
"1896","Miel","125"
"1897","Mil entier, cru","90"
"1898","Mil, cuit, non salé","91"
"1899","Milkshake, provenant de fast food","38"
"1900","Millefeuille","56"
"1901","Mimolette demivieille","47"
"1902","Mimolette extravieille","47"
"1903","Mimolette jeune","47"
"1904","Mimolette vieille","47"
"1905","Mimolette, sans précision","47"
"1906","Mirabelle, crue","52"
"1907","Miso","64"
"1908","Mont d'or ou Vacherin du HautDoubs (produit en France) ou VacherinMont d'Or (produit en Suisse)","45"
"1909","Morbier","47"
"1910","Mortadelle","10"
"1911","Mortadelle pistachée pur porc","10"
"1912","Mortadelle, porc et boeuf","10"
"1913","Mortadelle, pur porc","10"
"1914","Morue, salée, bouillie/cuite à l'eau","104"
"1915","Morue, salée, sèche","103"
"1916","Moule commune, crue","82"
"1917","Moule de Méditerranée, crue","82"
"1918","Moule, appertisée, égouttée","108"
"1919","Moule, bouillie/cuite à l'eau","83"
"1920","Moules à la sauce catalane ou escabèche (tomate), appertisée, égouttée","108"
"1921","Moules farcies (matière grasse, persillade…), préemballées, crues","98"
"1922","Moules marinières (oignons et vin blanc)","98"
"1923","Moussaka","100"
"1924","Mousse à la crème de marrons, préemballée","6"
"1925","Mousse au chocolat (base laitière), rayon frais","38"
"1926","Mousse au chocolat traditionnelle, préemballée","6"
"1927","Mousse au chocolat végétale, préemballée","39"
"1928","Mousse aux fruits, rayon frais","38"
"1929","Mousse de canard","89"
"1930","Mousse de foie de porc","89"
"1931","Mousse de foie de porc supérieure ou Crème de foie","89"
"1932","Mousse de fromage blanc sur lit de fruits, 0% MG, avec édulcorants, enrichie en calcium et vitamine D","48"
"1933","Mousse liégeoise (chocolat, café, caramel ou vanille), rayon frais","38"
"1934","Moutarde","31"
"1935","Moutarde à l'ancienne","31"
"1936","Mouton, épaule, crue","2"
"1937","Mouton, gigot, cru","2"
"1938","Mouton, pied, cru","2"
"1939","Mouton, tête, crue","2"
"1940","Mouton, viande, crue","2"
"1941","Mozzarella au lait de bufflonne ou buflesse (""di bufala"")","7"
"1942","Mozzarella au lait de vache","7"
"1943","Muesli (aliment moyen)","25"
"1944","Muesli croustillant au chocolat (non enrichi en vitamines et minéraux)","25"
"1945","Muesli croustillant au chocolat, avec ou sans fruits, enrichi en vitamines et minéraux","25"
"1946","Muesli croustillant aux fruits et/ou fruits secs, graines (non enrichi en vitamines et minéraux)","25"
"1947","Muesli croustillant aux fruits ou fruits secs, enrichi en vitamines et minéraux","25"
"1948","Muesli croustillant, au quinoa","25"
"1949","Muesli enrichi en vitamines et minéraux (aliment moyen)","25"
"1950","Muesli floconneux aux fruits ou fruits secs (non enrichi en vitamines et minéraux)","25"
"1951","Muesli floconneux aux fruits ou fruits secs, enrichi en vitamines et minéraux","25"
"1952","Muesli floconneux aux fruits ou fruits secs, sans sucres ajoutés","25"
"1953","Muesli floconneux ou de type traditionnel","25"
"1954","Muesli non enrichi en vitamines et minéraux (aliment moyen)","25"
"1955","Muffin anglais, complet, petit pain spécial, préemballé","88"
"1956","Muffin anglais, petit pain spécial, préemballé","88"
"1957","Muffin, aux myrtilles ou au chocolat","56"
"1958","Mulet, cru","103"
"1959","Mulet, rôti/cuit au four","104"
"1960","Multicéréales soufflées ou extrudées, enrichies en vitamines et minéraux","25"
"1961","Munster","45"
"1962","Mûre (de ronce), crue","52"
"1963","Mûre (de ronce), surgelée, crue","52"
"1964","Mûre noire (du mûrier), crue","52"
"1965","Museau de boeuf","10"
"1966","Museau de boeuf en vinaigrette","10"
"1967","Museau de porc vinaigrette","10"
"1968","Myrtille, crue","52"
"1969","Myrtille, surgelée, crue","52"
"1970","Navarin d'agneau aux légumes","100"
"1971","Navet, bouilli/cuit à l'eau","73"
"1972","Navet, cuit","73"
"1973","Navet, pelé, cru","72"
"1974","Navet, surgelé, cru","72"
"1975","Nectar d'abricot","84"
"1976","Nectar d'ananas","84"
"1977","Nectar de banane","84"
"1978","Nectar de fruit de la passion ou maracuja","84"
"1979","Nectar de goyave","84"
"1980","Nectar de mangue","84"
"1981","Nectar de papaye","84"
"1982","Nectar de pêche","84"
"1983","Nectar de poire","84"
"1984","Nectar de pomme","84"
"1985","Nectar d'orange","84"
"1986","Nectar multifruit  base orange, multivitaminé","84"
"1987","Nectar multifruit  base orange, standard","84"
"1988","Nectar multifruit  base pomme, multivitaminé","84"
"1989","Nectar multifruit  base pomme, standard","84"
"1990","Nectar multifruit, multivitaminé","84"
"1991","Nectar multifruit, standard","84"
"1992","Nectar, avec édulcorants, allégé en sucres","84"
"1993","Nectarine ou brugnon, blanche, pulpe et peau, crue","52"
"1994","Nectarine ou brugnon, jaune, pulpe et peau, crue","52"
"1995","Nectarine ou brugnon, pulpe et peau, crue","52"
"1996","Nem ou Pâté impérial","43"
"1997","Nem ou Pâté impérial, au porc, préemballé, cuit","43"
"1998","Nem ou Pâté impérial, au poulet, préemballé, cuit","43"
"1999","Nem ou Pâté impérial, aux crevettes et/ou au crabe, préemballé, cuit","43"
"2000","Neufchâtel","45"
"2001","Noisette","50"
"2002","Noisette grillée","50"
"2003","Noisette grillée, salée","50"
"2004","Noix de cajou, grillée à sec, non salée","50"
"2005","Noix de cajou, grillée, non salée","50"
"2006","Noix de cajou, grillée, salée","50"
"2007","Noix de coco, amande immature, fraîche","50"
"2008","Noix de coco, amande mûre, fraîche","50"
"2009","Noix de coco, amande, sèche","50"
"2010","Noix de macadamia","50"
"2011","Noix de macadamia, grillée, salée","50"
"2012","Noix de muscade","42"
"2013","Noix de pécan","50"
"2014","Noix de pécan, salées","50"
"2015","Noix du Brésil","50"
"2016","Noix, fraîche","50"
"2017","Noix, séchée, cerneaux","50"
"2018","Nori (Porphyra sp.), séchée ou déshydratée","5"
"2019","Nougat glacé","36"
"2020","Nougat ou touron","32"
"2021","Nouilles asiatiques cuites, aromatisées","91"
"2022","Nouilles sautées/poêlées aux crevettes","94"
"2023","Nuggets de blé (sans soja), préemballé","102"
"2024","Nuggets soja et blé (convient aux véganes ou végétaliens), préemballé","102"
"2025","Nuggets soja et blé (ne convient pas aux véganes ou végétaliens), préemballé","102"
"2026","Oeuf au jambon en gelée","10"
"2027","Oeuf de caille, cru","85"
"2028","Oeuf de cane, cru","85"
"2029","Oeuf de dinde, cru","85"
"2030","Oeuf d'oie, cru","85"
"2031","Oeuf, à la coque","86"
"2032","Oeuf, au plat, frit, salé","86"
"2033","Oeuf, au plat, sans matière grasse","86"
"2034","Oeuf, blanc (blanc d'oeuf), cru","85"
"2035","Oeuf, blanc (blanc d'oeuf), cuit","86"
"2036","Oeuf, blanc (blanc d'oeuf), en poudre","87"
"2037","Oeuf, brouillé, avec matière grasse","86"
"2038","Oeuf, cru","85"
"2039","Oeuf, dur","86"
"2040","Oeuf, en poudre","87"
"2041","Oeuf, jaune (jaune d'oeuf), cru","85"
"2042","Oeuf, jaune (jaune d'oeuf), cuit","86"
"2043","Oeuf, jaune (jaune d'oeuf), en poudre","87"
"2044","Oeuf, poché","86"
"2045","Oeufs de cabillaud, fumés, semiconserve","108"
"2046","Oeufs de lompe, semiconserve","108"
"2047","Oeufs de saumon, semiconserve","108"
"2048","Oeufs de truite, semiconserve","108"
"2049","Oie, viande crue","11"
"2050","Oie, viande et peau, crue","11"
"2051","Oie, viande et peau, rôtie/cuite au four","11"
"2052","Oie, viande, rôtie/cuite au four","11"
"2053","Oignon au vinaigre","31"
"2054","Oignon blanc ou jaune, sauté/poêlé sans matière grasse","73"
"2055","Oignon jaune, cru","72"
"2056","Oignon nouveau ou oignon frais ou cébette, sauté/poêlé sans matière grasse","73"
"2057","Oignon rouge, cru","72"
"2058","Oignon rouge, sauté/poêlé sans matière grasse","73"
"2059","Oignon, cru","72"
"2060","Oignon, cuit","73"
"2061","Oignon, séché","76"
"2062","Oignon, surgelé, cru","72"
"2063","Olive (aliment moyen)","31"
"2064","Olive noire (aliment moyen)","31"
"2065","Olive noire, à l'huile (à la grecque)","31"
"2066","Olive noire, en saumure, égouttée","31"
"2067","Olive verte, en saumure, égouttée","31"
"2068","Olives vertes, fourrées ou farcies (anchois, poivrons, etc.)","31"
"2069","Omble chevalier, cru","103"
"2070","Omelette au fromage","87"
"2071","Omelette aux champignons","87"
"2072","Omelette aux fines herbes","87"
"2073","Omelette aux lardons","87"
"2074","Omelette norvégienne","36"
"2075","Omelette, garnitures diverses : légumes, fromages, viandes... (aliment moyen)","87"
"2076","Orange (variété locale), pulpe, prélevée à la Martinique","53"
"2077","Orange amère, pulpe, crue, prélevée à la Martinique","53"
"2078","Orange, pulpe, crue","52"
"2079","Oreille de porc demisel","10"
"2080","Orge entière, crue","90"
"2081","Orge perlée, bouilli/cuite à l'eau, non salée","91"
"2082","Orge perlée, crue","90"
"2083","Origan, séché","61"
"2084","Ormeau, cru","82"
"2085","Orphie commune, crue","103"
"2086","Oseille, crue","72"
"2087","OssauIraty","47"
"2088","Osso buco","100"
"2089","Paëlla","97"
"2090","Pain (aliment moyen)","88"
"2091","Pain au chocolat feuilleté, artisanal","127"
"2092","Pain au chocolat, préemballé","127"
"2093","Pain au lait aux pépites de chocolat, préemballé","127"
"2094","Pain au lait, artisanal","127"
"2095","Pain au lait, préemballé","127"
"2096","Pain au son","88"
"2097","Pain aux raisins (viennoiserie)","127"
"2098","Pain blanc maison (avec farine pour machine à pain)","88"
"2099","Pain brioché ou viennois","127"
"2100","Pain complet ou intégral (à la farine T150)","88"
"2101","Pain courant, 400g ou boule","88"
"2102","Pain de campagne maison (avec farine pour machine à pain)","88"
"2103","Pain de mie brioché, préemballé","88"
"2104","Pain de mie, au son","88"
"2105","Pain de mie, complet","88"
"2106","Pain de mie, courant","88"
"2107","Pain de mie, multicéréale","88"
"2108","Pain de mie, sans croûte, préemballé","88"
"2109","Pain de seigle, et froment","88"
"2110","Pain d'épices","56"
"2111","Pain d'épices fourré ou nonette","56"
"2112","Pain grillé brioché, tranché, préemballé","16"
"2113","Pain grillé suédois au blé complet","16"
"2114","Pain grillé suédois au froment","16"
"2115","Pain grillé suédois aux fruits","16"
"2116","Pain grillé suédois aux graines de lin","16"
"2117","Pain grillé, domestique","16"
"2118","Pain grillé, tranches, au froment","16"
"2119","Pain grillé, tranches, multicéréale","16"
"2120","Pain panini","88"
"2121","Pain perdu","6"
"2122","Pain pita","88"
"2123","Pain pour hamburger ou hot dog (bun), complet, préemballé","88"
"2124","Pain pour hamburger ou hot dog (bun), préemballé","88"
"2125","Pain, baguette ou boule, au levain","88"
